geometry_runtime_sha256	c6087c41627515ac27fa1c7efa361632596c62730710b1e9acae5b3b9c61cb00
optix_header_version	90100
runtime_protocol_version	4
module_protocol_version	4
ordinary_user	accepted	yes
in_tree_execution_policy.geometry-cube-orbit-a	refused
in_tree_execution_policy.geometry-cube-orbit-a-resident	refused
subject_execution_policy	validator-gated
session_requests_declared	16
residency_budget_mib	512
application_budget_mib	40
requests_per_block	4
blocks	3
rays_requested	262144
host_load_1m_before	2.15
gpu_utilization_before_percent	67
session_wall_s.one-shot.1	1.560
session_wall_s.resident.1	0.570
session_wall_s.one-shot.2	1.463
session_wall_s.resident.2	0.541
session_wall_s.one-shot.3	1.466
session_wall_s.resident.3	0.551
host_load_1m_after	2.22
gpu_utilization_after_percent	51
requests_served	accepted	24
reference_disagreements	accepted	0
resident_sessions_retired	accepted	3
retired_holding_device_memory	accepted	0
runtime_clients_observed_with_lease_free_sampled	3
idle_residency_readings	6
idle_residency_mib	214 322 214 322 214 322 
residency_observed_without_the_lease	accepted	yes
peak_runtime_residency_sampled_mib	322
peak_idle_residency_observed_mib	322
peak_worker_allocated_bytes	8392616
peak_worker_allocated_mib	8
residency_within_budget	accepted	yes
application_within_budget	accepted	yes
teardown	accepted	clean
cuda_clients_after	3
checks_total	9
checks_failed	0
